taxpayer_id,age,monthly_income,Dependents,states,FiledLate,PropertyValue,LoanAmount,CreditScore,MaritalStatus,EmploymentStatus,EducationLevel,HealthExpenses,annual_income,tax
6778,76.0,5500.945548917325,,TS,0,,,344.0,Single,Retired,PhD,2190.6287636302222,66011.3465870079,9803.403976102369
6779,64.0,3975.9285257698757,,UK,1,294870.5889067524,279645.66608895635,331.0,Married,Retired,Bachelor,2940.5736637807904,47711.14230923851,5542.228461847702
6780,,3634.985167317644,3.0,OR,1,306877.1746989692,,,Divorced,Unemployed,Master,5678.924427248957,43619.82200781173,4723.964401562346
6781,65.0,9240.985850882029,3.0,MN,0,317991.11320301826,131746.9701397941,652.0,Divorced,Self-Employed,PhD,,110891.83021058435,23267.549063175305
6782,44.0,,,MN,1,341757.4846234502,16259.983044728026,733.0,Single,Employed,PhD,2809.9653369673897,,
6783,70.0,,0.0,HP,0,176469.17601096007,179940.88925194173,467.0,Divorced,Self-Employed,High School,,70454.83370363308,
6784,40.0,6082.2676071332335,2.0,MH,1,487562.6224180135,,730.0,Married,Unemployed,High School,4275.211295875814,72987.21128559881,11896.163385679643
6785,41.0,3781.375038405243,4.0,CG,1,292932.3115368182,154351.0776647678,412.0,Married,Self-Employed,Master,6765.705588620867,45376.50046086291,5075.300092172582
6786,26.0,3222.138592093125,1.0,MZ,0,357508.396676633,236213.42175295288,774.0,Widowed,Employed,PhD,,,3733.132621023501
6787,52.0,4489.496260859289,4.0,MN,0,451585.4325342103,,585.0,Widowed,Employed,High School,3518.2663972465066,53873.955130311464,6774.791026062293
6788,68.0,5000.444831411824,0.0,PB,0,299215.3866163893,176470.7931218776,845.0,Divorced,Employed,Bachelor,8034.826585585707,60005.3379769419,8001.601393082569
6789,37.0,6069.61633930443,,TR,0,200396.60431997353,136907.74644026216,300.0,Divorced,Employed,High School,,72835.39607165316,11850.618821495947
6790,54.0,2254.4952484002365,,MZ,0,197218.4994685514,187777.34367974396,717.0,Widowed,Unemployed,Master,2837.7591612035785,27053.942980802836,1705.3942980802838
6791,,8220.870751843244,0.0,TS,0,255026.20588691582,216242.1625973758,486.0,Married,Unemployed,PhD,,98650.44902211893,19595.13470663568
6792,34.0,5372.037075028301,,TS,0,333334.7005966299,,,Single,Retired,Bachelor,7537.52306706343,64464.444900339615,
6793,64.0,2673.9549491771863,1.0,TR,1,343791.35393202334,166446.23440203004,574.0,Single,Employed,High School,,32087.459390126234,2417.491878025247
6794,48.0,5236.21219302329,1.0,HP,0,412986.2406769675,109082.21553863591,322.0,Divorced,Unemployed,High School,2875.1568197581605,62834.54631627948,8850.363894883843
6795,72.0,,,MP,1,146337.5551092283,78350.94391214008,365.0,Divorced,Retired,PhD,4831.086997377706,43755.88446431294,4751.176892862588
6796,74.0,3541.1898548851195,2.0,SK,0,322170.22925856535,,686.0,Widowed,Employed,Bachelor,4296.730854719128,42494.27825862143,4498.855651724287
6797,25.0,,,MP,0,361567.37094670243,134802.13982072135,385.0,Single,Retired,Bachelor,,,4175.353206171907
6798,32.0,4615.271057271252,4.0,CG,1,357815.2375427876,241250.97520226584,386.0,Widowed,Self-Employed,Master,,55383.25268725502,7076.650537451005
6799,48.0,8154.073536131267,4.0,WB,1,58314.04261099108,72661.40782683139,627.0,Widowed,Self-Employed,High School,5392.830507055643,,19354.66473007256
6800,70.0,5138.998007966161,,WB,1,,325594.8018277758,438.0,Divorced,Self-Employed,Bachelor,4356.783610395924,,8500.392828678177
6801,47.0,6040.834708894882,,MH,1,381372.3487622965,422697.9126483833,534.0,Divorced,Retired,PhD,,72490.01650673858,11747.004952021574
6802,63.0,6407.771422747213,1.0,GJ,0,218754.35190508992,226355.997081214,527.0,Widowed,Unemployed,High School,4914.388773915981,76893.25707296656,13067.977121889968
6803,37.0,4782.865507161219,0.0,TR,0,181370.8984189273,176848.29555842606,,Divorced,Employed,PhD,3747.304024421207,57394.38608593463,7478.877217186927
6804,77.0,3258.469972337993,,CG,0,356389.93216825597,,488.0,Married,Self-Employed,High School,7121.1852860480285,39101.63966805592,3820.3279336111837
6805,56.0,2601.8874748757585,1.0,KL,0,329916.78607527696,160314.50100338255,317.0,Widowed,Unemployed,High School,,31222.6496985091,2244.52993970182
6806,70.0,4418.821724499756,3.0,AS,0,323049.2309709692,204029.93413917953,306.0,Single,Unemployed,Master,,53025.86069399707,6605.172138799414
6807,72.0,6715.904470072921,1.0,HP,1,235370.15309200992,-21295.05102242384,584.0,Widowed,Unemployed,PhD,-2880.0167559241354,80590.85364087505,14177.256092262516
6808,29.0,,1.0,JH,0,168533.36177281663,193835.23459572988,496.0,Divorced,Retired,PhD,6080.843864250701,76837.0587008933,13051.117610267993
6809,66.0,5384.570942039163,2.0,AP,0,394944.2675563213,292525.8094814607,699.0,Divorced,Unemployed,PhD,,64614.85130446996,9384.455391340987
6810,34.0,5583.317924838063,,MH,1,633738.1912482306,163173.38289041418,373.0,Divorced,Employed,High School,5084.916208091748,,10099.944529417027
6811,,4794.763459331403,2.0,AP,1,137978.02076950762,164471.3109104732,712.0,Divorced,Unemployed,Master,7364.446453052726,57537.16151197684,7507.432302395368
6812,47.0,4277.777009318005,,JH,1,402023.18013707176,165087.52597739332,712.0,Divorced,Unemployed,PhD,,51333.324111816066,6266.664822363214
6813,46.0,3892.724631719183,,KA,0,,357023.769098538,315.0,Widowed,Employed,PhD,2750.522200309614,46712.6955806302,5342.5391161260395
6814,36.0,2792.8246335472313,0.0,WB,1,331715.57124296366,,559.0,Divorced,Employed,PhD,2207.7707390993974,33513.89560256677,
6815,63.0,7695.688724937678,,PB,1,294027.16708967055,203108.14653540187,364.0,Married,Self-Employed,High School,,92348.26469925213,17704.47940977564
6816,,5256.681450960989,4.0,AR,1,519521.5588401614,167619.78753447317,371.0,Married,Retired,Master,,63080.17741153187,8924.053223459561
6817,51.0,4336.302116514352,2.0,TN,1,,282257.02486667054,805.0,Widowed,Employed,Master,6343.250102361826,52035.625398172226,6407.125079634446
6818,67.0,7731.749803688722,3.0,AR,1,239855.3248379945,135540.66909364198,430.0,Widowed,Unemployed,High School,1146.1311702835978,92780.99764426466,
6819,24.0,8017.973646143382,4.0,TN,0,307617.8591062323,,365.0,Married,Self-Employed,PhD,2152.436128420455,96215.68375372059,18864.705126116176
6820,61.0,9117.73752951256,1.0,TS,0,356745.6843952323,190624.5155195852,656.0,Married,Employed,Master,,109412.85035415072,22823.855106245217
6821,75.0,,1.0,WB,1,433491.4868709758,293712.3051621986,758.0,Divorced,Employed,Master,,55530.10592991763,7106.021185983525
6822,51.0,5157.846159169139,3.0,KA,1,349165.15746977826,,573.0,Widowed,Self-Employed,Master,4456.401052991017,61894.15391002967,8568.246173008902
6823,76.0,5976.433883742216,0.0,HR,1,322549.5853664527,265462.62486097554,405.0,Widowed,Retired,High School,2295.8604049411483,71717.20660490659,11515.161981471978
6824,37.0,7493.277699871658,0.0,AS,1,255824.39802298372,,338.0,Divorced,Employed,PhD,7110.475403385435,89919.3323984599,16975.79971953797
6825,67.0,5093.0347669350895,,HP,1,351244.6170131429,195220.6451210699,787.0,Widowed,Self-Employed,Bachelor,8583.818053754736,61116.41720322108,8334.925160966322
6826,55.0,3524.9677144479433,0.0,UP,1,228644.012073862,,420.0,Divorced,Unemployed,Bachelor,5877.23745983998,42299.61257337532,4459.922514675065
6827,41.0,3869.9306288489133,0.0,ML,0,320206.7860155748,303672.94222011877,,Married,Employed,High School,,46439.16754618696,
6828,27.0,6766.147174083324,,UP,1,278202.3094419447,148423.08913481113,,Married,Unemployed,PhD,8048.385641299532,81193.7660889999,14358.12982669997
6829,49.0,5931.552789731984,,ML,1,201743.90607239367,142644.10827096194,700.0,Married,Self-Employed,PhD,,71178.63347678381,11353.590043035143
6830,69.0,4740.6348312642795,0.0,JH,1,455867.10839548626,180656.737167091,300.0,Single,Retired,Master,8259.781568921699,56887.61797517135,
6831,32.0,4641.9798326204145,3.0,GA,1,202034.4181748635,,590.0,Divorced,Employed,PhD,,55703.757991444974,7140.751598288995
6832,54.0,4740.701692154523,0.0,PB,0,260606.03857402783,283155.67958400614,375.0,Married,Retired,High School,9124.173141273091,56888.42030585428,7377.684061170856
6833,37.0,6858.558544832901,2.0,TS,1,141508.633078702,228688.56046025385,700.0,Married,Employed,PhD,4103.036591705458,82302.70253799482,14690.810761398445
6834,20.0,,,PB,0,283203.7843238672,128042.7831693578,830.0,Divorced,Retired,Bachelor,3677.2092640273495,45798.84696997994,5159.769393995988
6835,54.0,3179.8833487709817,,PB,1,343357.4462453211,131756.7717959463,392.0,Single,Unemployed,Bachelor,6658.445128227137,38158.60018525178,3631.720037050356
6836,79.0,7725.213160368687,2.0,KA,1,209329.4426405211,209020.0686702593,798.0,Widowed,Self-Employed,Master,4853.667052907385,92702.55792442424,17810.76737732727
6837,,,,HR,1,118096.62126813416,269297.5577008636,704.0,Married,Retired,PhD,,60450.98049671389,8135.2941490141675
6838,57.0,4881.006861286927,3.0,PB,1,262497.5027047702,325188.6073255015,809.0,Single,Employed,High School,2963.028512539556,58572.08233544313,7714.416467088626
6839,25.0,6006.488179576609,0.0,AP,0,284330.34489200765,,414.0,Married,Retired,Bachelor,,72077.8581549193,11623.357446475791
6840,,3516.6344621981266,2.0,GA,1,276481.3307325627,190058.83128887578,606.0,Married,Unemployed,High School,4237.18414560569,42199.61354637752,4439.9227092755045
6841,61.0,6125.744001164716,1.0,WB,0,458522.7268902151,182093.47119073453,415.0,Divorced,Unemployed,Bachelor,,73508.92801397659,12052.678404192977
6842,73.0,4425.909141003841,3.0,HR,0,333493.26711407624,141704.12293706473,407.0,Single,Employed,Bachelor,3444.226450434717,53110.90969204609,6622.181938409218
6843,40.0,6688.508805026011,,MH,1,325642.0909542098,193775.7306317087,517.0,Married,Employed,Bachelor,7138.375893169428,80262.10566031214,14078.631698093643
6844,57.0,,0.0,AS,0,332994.6682488661,161044.1753997543,336.0,Divorced,Retired,High School,4785.396506778861,32392.78616993674,2478.557233987348
6845,28.0,5675.999281949196,4.0,AR,0,332358.3505880874,167304.73646877415,335.0,Married,Self-Employed,High School,8414.610876492694,68111.99138339036,10433.597415017106
6846,63.0,4653.151143214089,2.0,SK,1,255681.5131372859,247576.86746011922,624.0,Divorced,Retired,PhD,2895.7790774247424,55837.813718569065,7167.562743713814
6847,25.0,3943.035052815002,1.0,AP,1,206442.6024800596,84824.77987445357,698.0,Widowed,Employed,Master,5684.708276817362,47316.42063378003,5463.284126756005
6848,46.0,6157.016868819109,3.0,KA,1,547138.4049477335,46689.91180409535,632.0,Married,Self-Employed,PhD,5918.471244185655,73884.20242582931,12165.260727748791
6849,47.0,4777.517115719673,2.0,RJ,1,285379.74909477745,123895.54546757595,660.0,Divorced,Self-Employed,High School,,57330.20538863607,7466.041077727215
6850,73.0,5699.019197235297,1.0,GA,1,302162.5865324147,,578.0,Married,Self-Employed,PhD,,68388.23036682355,10516.469110047066
6851,77.0,6898.567881179455,1.0,HR,1,304526.7643345397,228011.32865846597,346.0,Divorced,Self-Employed,High School,6694.348640175787,82782.81457415345,
6852,27.0,6187.243466330924,3.0,GJ,0,224300.27493245585,275258.71682869847,513.0,Widowed,Employed,Bachelor,2528.4653980110506,,12274.076478791325
6853,56.0,,,GA,1,317845.86328480724,67980.8624953182,845.0,Divorced,Employed,Master,,,4110.663913830297
6854,45.0,4187.380617484267,1.0,NL,0,172103.1076495896,240983.80385803586,458.0,Single,Self-Employed,Master,3027.165018006438,50248.5674098112,
6855,66.0,5688.9370201278325,3.0,KL,1,371591.24642502953,84961.5425472394,334.0,Divorced,Self-Employed,High School,,68267.24424153399,
6856,53.0,6190.815352360436,2.0,HR,0,274382.12038012716,,787.0,Single,Employed,PhD,5536.860433338653,74289.78422832524,12286.935268497571
6857,78.0,4413.5655860991465,2.0,TS,0,412824.3853383209,,809.0,Divorced,Self-Employed,High School,6896.314995485867,52962.78703318976,6592.557406637951
6858,30.0,5296.7802192917825,3.0,UK,0,351736.45778405014,109637.59144545227,536.0,Divorced,Employed,High School,2252.476624669253,63561.36263150139,9068.408789450417
6859,49.0,5287.3806595909555,2.0,RJ,1,339376.28250329965,411370.07881699264,658.0,Divorced,Employed,High School,8301.619037191407,63448.567915091466,9034.57037452744
6860,53.0,,,OR,0,220624.04793213366,242460.64219041076,346.0,Divorced,Employed,High School,,65956.1853309915,9786.85559929745
6861,54.0,3231.57894385093,1.0,WB,1,307019.28711335734,,400.0,Single,Unemployed,Master,5087.033813654645,38778.94732621116,3755.7894652422315
6862,43.0,2877.4518042057816,1.0,UK,0,375559.8195558011,74236.16747029407,727.0,Divorced,Retired,Master,2864.9699576185003,34529.421650469376,2905.884330093875
6863,39.0,1611.1444796579026,2.0,TS,1,311655.7643473604,,701.0,Divorced,Retired,PhD,8057.755612544379,19333.73375589483,933.3733755894832
6864,21.0,,3.0,CG,1,,213452.3617225186,,Divorced,Employed,Master,,61900.099717018384,8570.029915105515
6865,48.0,2953.7146592786603,,OR,0,398544.70716097846,149120.63641290355,,Divorced,Retired,Bachelor,,35444.57591134393,3088.9151822687854
6866,35.0,8205.088453572642,2.0,HP,1,375588.6174815476,,615.0,Divorced,Self-Employed,Bachelor,,98461.0614428717,19538.31843286151
6867,55.0,5981.174081699395,0.0,TR,1,,128797.48099766855,536.0,Widowed,Unemployed,High School,5388.319088242651,71774.08898039274,11532.226694117822
6868,41.0,3227.1995913331175,2.0,KL,1,312584.8390805486,274334.19014999096,728.0,Widowed,Self-Employed,Bachelor,,38726.39509599741,3745.279019199482
6869,,6702.696115664916,0.0,MN,0,381528.3077643068,265032.3904544138,629.0,Widowed,Retired,Master,,80432.35338797899,14129.706016393697
6870,40.0,6706.247454255892,2.0,TN,1,240042.93726995296,392259.3871109911,758.0,Widowed,Employed,High School,7479.836203704424,,14142.490835321212
6871,39.0,6828.086232388023,3.0,MP,1,167496.8683950645,395678.4548523761,,Divorced,Unemployed,Bachelor,4692.913608225873,81937.03478865628,14581.110436596884
6872,19.0,3787.892456742793,0.0,TS,0,192526.41739476938,,484.0,Married,Retired,PhD,3829.706331521398,45454.709480913516,5090.941896182703
6873,48.0,6074.081502338262,,MP,0,289111.39908024756,202889.0738733021,381.0,Widowed,Retired,Master,6582.697228076517,,11866.693408417745
6874,72.0,6853.500929013997,,RJ,1,,228584.39781194032,666.0,Single,Retired,High School,,82242.01114816796,14672.603344450388
6875,28.0,7356.2857246358,,RJ,0,191270.14168955095,249169.21403290564,612.0,Single,Unemployed,High School,2667.4400328976876,88275.4286956296,16482.62860868888
6876,45.0,2714.3857475504537,0.0,CG,1,192024.4448548253,,464.0,Divorced,Self-Employed,Master,4416.885894335537,32572.628970605445,2514.525794121089
6877,63.0,4673.548839635661,1.0,AR,0,269657.17267574114,,822.0,Widowed,Self-Employed,Master,9385.78002528906,56082.586075627936,
6878,49.0,3733.9862232317937,3.0,OR,0,368763.85568376444,277982.8256062747,817.0,Married,Retired,PhD,,44807.834678781524,4961.566935756306
6879,79.0,7796.186397638172,0.0,HR,0,475380.2040337834,309325.4866133019,402.0,Married,Retired,Bachelor,5470.187182965367,93554.23677165806,18066.271031497417
6880,22.0,5736.586000781697,,MH,0,308791.5634805007,318987.4827181939,795.0,Widowed,Employed,Master,6090.0100446933775,,10651.709602814113
6881,55.0,6336.871706573369,0.0,GA,1,232523.17455273558,,641.0,Single,Unemployed,Master,,76042.46047888043,12812.738143664128
6882,,5714.533033552422,,TR,0,220363.89378648438,226193.4461536851,458.0,Widowed,Employed,PhD,6532.632351688375,68574.39640262906,10572.318920788719
6883,57.0,5562.928376610286,,GJ,1,437216.8402839505,,,Widowed,Unemployed,Master,,,10026.542155797031
6884,63.0,3705.067818559869,1.0,MH,1,173713.71730456728,347138.2823121953,485.0,Married,Retired,High School,,44460.813822718424,4892.162764543686
6885,41.0,,,GA,1,319384.0685715194,168924.62873824706,500.0,Married,Unemployed,PhD,,51962.83038875608,6392.566077751217
6886,52.0,5107.273046751958,3.0,ML,0,431766.61965723755,137435.1264132004,329.0,Widowed,Retired,Master,,61287.27656102349,8386.182968307048
6887,61.0,4027.121434042588,,UK,0,,,462.0,Single,Retired,Master,,48325.457208511056,5665.091441702211
6888,65.0,3750.242315357382,3.0,BR,0,191893.18015455938,168698.35948104397,828.0,Single,Self-Employed,High School,2165.884512554975,45002.90778428858,5000.581556857716
6889,77.0,4691.4840905808305,0.0,GJ,0,352921.7179748102,194254.4110538658,524.0,Single,Retired,High School,4467.10085262197,56297.809086969966,7259.561817393994
6890,79.0,4092.283986982854,,ML,1,310395.7639379652,272176.79209493543,623.0,Widowed,Retired,PhD,,49107.40784379425,5821.481568758851
6891,,5074.725635266152,,BR,0,347040.64701444394,,778.0,Widowed,Retired,High School,5100.194359603067,60896.70762319382,8269.012286958146
6892,34.0,4335.694378299423,,GJ,1,,,805.0,Divorced,Self-Employed,High School,4950.496337622234,52028.33253959307,
6893,,3972.71201076499,2.0,RJ,0,351776.8928250898,147716.21737862576,543.0,Widowed,Unemployed,High School,4971.270128368237,47672.54412917988,5534.508825835976
6894,,3608.5637595292665,3.0,AR,0,329603.19252015994,157112.5016840555,490.0,Single,Unemployed,Master,4069.1516932876903,43302.7651143512,
6895,,5009.143880068462,0.0,TN,1,367698.53549718997,44434.75274342421,542.0,Single,Unemployed,Master,9011.021432780162,,
6896,48.0,6332.447410786118,0.0,HR,0,,272318.0213227063,816.0,Married,Retired,Bachelor,,75989.36892943342,12796.810678830025
6897,59.0,5976.307330918408,3.0,JH,0,221657.16269205837,,491.0,Married,Employed,Master,5619.519465124469,71715.6879710209,11514.70639130627
6898,74.0,2709.6347223666467,1.0,UK,1,273433.9452867546,324637.2976796228,590.0,Single,Unemployed,PhD,2345.26841089388,32515.616668399758,2503.1233336799514
6899,72.0,6289.626141516362,,AR,0,379375.4238517914,,325.0,Single,Self-Employed,High School,4368.842852412863,75475.51369819634,12642.654109458903
6900,59.0,5965.713547930089,0.0,GA,1,292718.67221574165,,830.0,Widowed,Unemployed,Master,3942.070860986131,71588.56257516106,11476.568772548319
6901,70.0,6330.910109596188,4.0,BR,1,173631.16190111637,212154.2462273248,336.0,Married,Retired,Master,4938.209652388201,,12791.276394546276
6902,73.0,6625.418495454988,1.0,RJ,0,333285.01777829084,214752.23728178738,365.0,Single,Self-Employed,Bachelor,,79505.02194545986,13851.506583637956
6903,51.0,3908.5192643254986,3.0,AP,1,250858.54445426134,259342.57173174573,683.0,Widowed,Retired,PhD,3765.2181297348125,46902.23117190598,5380.446234381196
6904,26.0,4550.2958495602725,0.0,GA,1,512035.2053476785,,330.0,Divorced,Employed,PhD,4543.126493023167,54603.55019472327,
6905,39.0,7685.695271160785,,WB,0,399329.11415604944,101199.91802617522,701.0,Single,Employed,High School,2834.196629628667,92228.34325392942,17668.502976178825
6906,30.0,7596.560572217711,2.0,KL,0,415961.747503017,245351.02988301453,502.0,Married,Employed,PhD,6190.4003090448505,91158.72686661253,17347.61805998376
6907,42.0,4885.117159523973,1.0,UK,0,304168.5454442791,186533.31596548352,,Divorced,Employed,Master,6610.0190878845315,58621.40591428768,7724.281182857536
6908,65.0,5904.66713700274,,MH,1,331052.21087754,405490.8911564102,813.0,Widowed,Unemployed,PhD,,70856.00564403288,
6909,35.0,6035.899807140253,1.0,MN,1,265761.60204896407,270557.3338787435,545.0,Single,Self-Employed,Bachelor,,72430.79768568304,11729.23930570491
6910,,7636.4669482303,,TS,0,216192.03391117428,178969.94291914254,779.0,Married,Retired,PhD,6571.243407222915,91637.6033787636,17491.28101362908
6911,29.0,5517.920584907115,,NL,1,,,675.0,Married,Retired,Master,2431.344029533275,,9864.514105665614
6912,57.0,3181.5696517819542,2.0,MZ,1,513660.2519082058,,805.0,Married,Retired,Master,7985.329165997083,38178.83582138345,3635.76716427669
6913,34.0,4285.991107253703,,HP,0,339686.3505245801,,475.0,Married,Self-Employed,PhD,6738.192152723395,51431.89328704444,6286.378657408888
6914,32.0,9700.304989314987,2.0,MN,0,167730.8714361504,,,Divorced,Employed,Master,1181.452259547535,116403.65987177985,24921.097961533953
6915,59.0,3112.068113948085,,NL,0,396148.65865071106,205971.86585682168,563.0,Single,Self-Employed,Bachelor,3479.924244341055,37344.81736737702,3468.9634734754045
6916,32.0,5075.41868244137,,TS,1,562318.4670544751,301879.61075782916,335.0,Widowed,Employed,PhD,,60905.02418929644,8271.507256788933
6917,32.0,8470.300160378678,,RJ,1,146434.61713417468,,406.0,Single,Self-Employed,PhD,5867.985015113879,101643.60192454414,20493.080577363242
6918,72.0,3800.385137323321,,NL,0,360028.49843661685,,324.0,Single,Employed,PhD,3931.9716695280013,45604.62164787985,5120.924329575971
6919,56.0,909.6507480104929,2.0,CG,1,187732.75913515477,139517.7841588778,723.0,Single,Self-Employed,Master,5047.938203986926,10915.808976125914,91.58089761259144
6920,30.0,1185.504103554702,,ML,0,415551.05149246205,,680.0,Married,Unemployed,Master,8469.017514221752,14226.049242656423,422.60492426564235
6921,34.0,3808.6790543542475,3.0,HP,0,,326814.82215225237,778.0,Divorced,Unemployed,PhD,,45704.148652250966,5140.829730450194
6922,,2355.5978714151033,3.0,SK,0,307886.1641174324,142702.57740198722,454.0,Widowed,Unemployed,Bachelor,3084.4333122522803,28267.17445698124,1826.717445698124
6923,26.0,6555.751005893752,,AS,1,344374.38136876194,72506.82864716116,788.0,Widowed,Unemployed,High School,,78669.01207072503,13600.703621217508
6924,57.0,5402.216160214803,,KL,1,161538.45987707505,162602.55051104276,721.0,Married,Employed,High School,8654.225964211993,64826.59392257763,9447.97817677329
6925,37.0,1799.2440680024433,,TS,1,344406.38636436535,277290.9823537481,764.0,Divorced,Self-Employed,Master,3170.4589973953316,21590.92881602932,1159.0928816029323
6926,43.0,2606.9736616120313,1.0,MH,1,253517.2531086003,,408.0,Single,Self-Employed,Bachelor,6935.888321049701,31283.683939344373,2256.7367878688747
6927,44.0,6860.210739630259,2.0,AP,1,472314.53140949144,40816.73230617901,721.0,Widowed,Retired,Master,4663.5510528630775,82322.5288755631,14696.75866266893
6928,38.0,5289.738583548246,,HP,1,157622.39620687292,245380.41612819518,747.0,Married,Retired,PhD,,63476.86300257896,9043.058900773689
6929,35.0,7150.447016585835,1.0,HP,0,390849.6771520361,282573.13582541514,444.0,Married,Unemployed,Master,8028.304248104743,85805.36419903001,15741.609259709003
6930,30.0,6678.516152529324,4.0,PB,0,290002.9119142335,326632.24064209574,634.0,Single,Retired,Bachelor,4143.033031959137,80142.1938303519,14042.65814910557
6931,33.0,3274.21894404011,0.0,MP,0,429363.8196738841,35070.3123069937,835.0,Divorced,Unemployed,High School,4700.95630933108,39290.62732848132,3858.1254656962647
6932,26.0,6322.952098502834,2.0,HR,0,431662.8053187041,291595.2260026188,747.0,Divorced,Retired,Bachelor,,75875.425182034,12762.6275546102
6933,29.0,5844.276599145065,4.0,KA,1,,,416.0,Divorced,Unemployed,Bachelor,7106.92236683183,70131.31918974078,11039.395756922235
6934,,2057.41856860556,3.0,MH,0,295531.5490569696,,362.0,Married,Self-Employed,Master,6966.843071397536,24689.022823266718,1468.9022823266719
6935,55.0,2957.0325061571957,0.0,ML,0,,68187.09414015108,787.0,Married,Employed,Bachelor,3516.2287090690184,35484.390073886345,3096.878014777269
6936,36.0,8656.505732642036,0.0,KA,0,352196.0704821003,51579.4082188599,449.0,Married,Unemployed,Bachelor,5231.899732883219,103878.06879170443,21163.420637511328
6937,77.0,,3.0,OR,1,288269.2972860705,,480.0,Divorced,Retired,Master,5737.558585743497,43302.475717192705,4660.495143438541
6938,24.0,5617.281674499653,,SK,0,216660.9811117269,134783.4413313602,629.0,Married,Retired,Bachelor,6950.858844926831,67407.38009399583,10222.214028198749
6939,74.0,4714.023877718168,2.0,JH,0,336532.37768322177,191496.66354286487,,Divorced,Retired,Bachelor,3784.6309337501552,56568.28653261801,7313.6573065236025
6940,52.0,,4.0,UP,0,188890.76819925557,,755.0,Single,Unemployed,Bachelor,,63307.03113379808,
6941,65.0,4813.252897840622,,HR,0,364824.2413897447,194372.03308877122,403.0,Married,Self-Employed,High School,6628.969105819632,57759.03477408746,
6942,35.0,6447.7809394147735,2.0,KA,1,,76631.16625303095,680.0,Widowed,Employed,Bachelor,3100.6379154009155,77373.37127297728,13212.011381893184
6943,,6408.486266529387,3.0,TR,1,,118526.33271663116,466.0,Married,Retired,Bachelor,,76901.83519835264,13070.550559505791
6944,72.0,5176.886851361418,,HR,0,,226809.50315677337,315.0,Widowed,Retired,PhD,5978.581275075401,62122.642216337015,8636.792664901104
6945,56.0,3643.2904345954666,3.0,TR,0,236937.88738494593,,,Widowed,Unemployed,Bachelor,3581.8376474306997,43719.4852151456,4743.89704302912
6946,21.0,4146.816738576781,4.0,PB,1,405388.6863126375,190685.23424164497,,Single,Employed,PhD,5853.040939139483,49761.80086292137,5952.360172584275
6947,,2636.120454793535,0.0,JH,1,,292274.9648769596,669.0,Widowed,Unemployed,Master,,31633.44545752242,2326.6890915044837
6948,42.0,4498.3560473607085,,MZ,1,263396.49531975697,251976.54773446493,373.0,Widowed,Self-Employed,Master,,53980.2725683285,6796.054513665701
6949,49.0,2350.3621993341208,,TN,1,364753.31517829513,156097.89309214265,835.0,Single,Employed,PhD,-1391.8835543020841,28204.34639200945,1820.4346392009452
6950,,,2.0,KA,0,251924.98358410405,121468.34629480918,541.0,Divorced,Self-Employed,Master,9098.263819709584,63939.24959482331,9181.774878446993
6951,57.0,5443.997342986754,2.0,KL,1,279623.0092240232,357547.6436833232,756.0,Widowed,Unemployed,Master,,65327.96811584105,9598.390434752317
6952,30.0,6507.877942477895,,JH,0,188504.90681829664,143964.41010256828,539.0,Single,Self-Employed,High School,5215.983215509051,78094.53530973474,13428.36059292042
6953,62.0,3169.871310128253,,PB,1,383864.72233319416,391307.59685113607,699.0,Widowed,Unemployed,PhD,2946.978766096321,38038.45572153904,
6954,34.0,3271.707048373187,,MZ,0,190804.37703185662,329542.05185340263,429.0,Married,Retired,Master,3803.185932417545,39260.48458047824,3852.0969160956474
6955,66.0,7287.0520527843855,0.0,AS,1,443294.18771389313,192827.7737681092,362.0,Widowed,Retired,PhD,9336.539642163665,87444.62463341263,16233.38739002379
6956,54.0,2946.904305572251,1.0,GJ,0,323898.59356726735,102412.04706356174,346.0,Single,Retired,Master,,35362.85166686701,3072.5703333734027
6957,23.0,8076.824328528511,2.0,UK,1,284328.41579278116,203078.68756058853,554.0,Single,Unemployed,PhD,1289.299540976479,96921.89194234213,
6958,36.0,3614.154325218987,0.0,AS,1,298690.1907184621,305368.28195235756,830.0,Married,Unemployed,Bachelor,5114.98770809113,43369.851902627845,4673.9703805255685
6959,30.0,3624.6375558796385,1.0,MZ,0,470995.1900852418,,310.0,Divorced,Unemployed,PhD,,43495.65067055566,4699.130134111132
6960,74.0,6264.214768570613,0.0,TN,0,165384.14752489145,94604.75001008651,776.0,Widowed,Self-Employed,PhD,5395.848412707303,,12551.173166854205
6961,77.0,5824.087293046595,4.0,HR,1,172794.66305078508,155278.56313654094,676.0,Widowed,Retired,PhD,,69889.04751655913,10966.714254967741
6962,43.0,7462.305221891755,0.0,RJ,0,,,522.0,Married,Unemployed,Bachelor,4660.923875697598,89547.66266270106,16864.298798810316
6963,,2163.04377165468,1.0,SK,0,207864.86676211713,,373.0,Married,Retired,PhD,6030.616676939364,25956.525259856156,
6964,48.0,5800.453141707625,2.0,OR,1,226079.97407323262,206518.2036903163,433.0,Single,Retired,Master,,69605.4377004915,10881.63131014745
6965,71.0,4931.039668544779,,MH,1,255692.3397047442,162707.56338667733,605.0,Single,Unemployed,Master,,59172.47602253735,7834.49520450747
6966,21.0,3384.907918349061,2.0,CG,1,412547.19619042566,190218.58707640175,549.0,Married,Unemployed,Bachelor,2568.62969844388,,4123.779004037748
